lat,lon,type,name
55.932269,-3.24879,bus,
55.930672,-3.253812,bus,
55.929718,-3.257511,bus,
55.929586,-3.260692,bus,
55.936815,-3.249672,bus,
55.935414,-3.253197,bus,
55.933874,-3.257069,bus,
55.932917,-3.259183,bus,
55.928243,-3.265498,bus,
55.933238,-3.262059,bus,
55.933551,-3.265735,bus,
55.932503,-3.271575,bus,
55.923612,-3.251776,bus,
55.925253,-3.258326,bus,
55.925167,-3.264053,bus,
55.925308,-3.266954,bus,
55.925739,-3.269577,bus,
55.925943,-3.271632,bus,
55.924732,-3.276618,bus,
55.931188,-3.277054,bus,
55.93062,-3.282398,bus,
55.929944,-3.284328,bus,
55.932785,-3.274722,bus,
55.93415,-3.276496,bus,
55.935957,-3.279036,bus,
55.938485,-3.28048,bus,
55.94042,-3.284419,bus,
55.939904,-3.288292,bus,
55.939972,-3.291192,bus,
55.926156,-3.283067,bus,
55.928556,-3.28473,bus,
55.933285,-3.287976,bus,
55.936356,-3.290688,bus,
55.938411,-3.292709,bus,
55.942001,-3.293117,bus,
55.923463,-3.282802,bus,
55.922801,-3.287741,bus,
55.922217,-3.250243,bus,
55.920796,-3.254726,bus,
55.918647,-3.258416,bus,
55.916277,-3.259956,bus,
55.914999,-3.261034,bus,
55.924835,-3.259657,bus,
55.923017,-3.261631,bus,
55.921651,-3.263395,bus,
55.919657,-3.26509,bus,
55.916896,-3.26444,bus,
55.914581,-3.262429,bus,
55.913066,-3.262939,bus,
55.911893,-3.265125,bus,
55.909881,-3.268547,bus,
55.908414,-3.270563,bus,
55.907518,-3.273717,bus,
55.905953,-3.278272,bus,
55.904777,-3.281577,bus,
55.903901,-3.283739,bus,
55.903349,-3.285,bus,
55.901665,-3.289599,bus,
55.900069,-3.295256,bus,
55.899046,-3.298564,bus,
55.897463,-3.303005,bus,
55.896785,-3.305909,bus,
55.909,-3.272917,bus,
55.924356,-3.26774,bus,
55.922261,-3.272232,bus,
55.920331,-3.271241,bus,
55.917908,-3.274346,bus,
55.92004,-3.281056,bus,
55.919263,-3.275414,bus,
55.917363,-3.277576,bus,
55.912479,-3.277095,bus,
55.911277,-3.281311,bus,
55.914289,-3.276771,bus,
55.916497,-3.278763,bus,
55.918098,-3.289777,bus,
55.917752,-3.285941,bus,
55.91751,-3.283261,bus,
55.91818,-3.298244,bus,
55.917761,-3.295398,bus,
55.918503,-3.290606,bus,
55.919998,-3.291104,bus,
55.92055,-3.295859,bus,
55.919657,-3.297093,bus,
55.919182,-3.299494,bus,
55.916454,-3.28545,bus,
55.916361,-3.285783,bus,
55.913896,-3.291205,bus,
55.910966,-3.291268,bus,
55.91147,-3.287717,bus,
55.909565,-3.282567,bus,
55.91647,-3.285643,bus,
55.916432,-3.285817,bus,
55.914515,-3.286986,bus,
55.919955,-3.290031,bus,
55.92989,-3.292121,bus,
55.931896,-3.293629,bus,
55.932914,-3.297632,bus,
55.933424,-3.300387,bus,
55.934112,-3.30414,bus,
55.933082,-3.308923,bus,
55.933249,-3.314323,bus,
55.934703,-3.316182,bus,
55.931377,-3.295068,bus,
55.930012,-3.299312,bus,
55.929731,-3.302024,bus,
55.927814,-3.308265,bus,
55.931131,-3.30564,bus,
55.932245,-3.306478,bus,
55.934038,-3.307723,bus,
55.937486,-3.318053,bus,
55.929249,-3.287218,bus,
55.929023,-3.289964,bus,
55.927813,-3.29218,bus,
55.926956,-3.29428,bus,
55.926307,-3.298724,bus,
55.925783,-3.302339,bus,
55.926141,-3.293149,bus,
55.923156,-3.291545,bus,
55.927099,-3.307057,bus,
55.928145,-3.297345,bus,
55.921876,-3.292847,bus,
55.920812,-3.298284,bus,
55.917131,-3.314082,bus,
55.917117,-3.321266,bus,
55.912107,-3.354789,bus,
55.908011,-3.368515,bus,
55.914507,-3.325017,bus,
55.913619,-3.328186,bus,
55.912273,-3.324685,bus,
55.900877,-3.309774,bus,
55.907026,-3.323018,bus,
55.901222,-3.318758,bus,
55.899934,-3.315643,bus,
55.89872,-3.313235,bus,
55.896813,-3.312595,bus,
55.896103,-3.310028,bus,
55.895018,-3.31319,bus,
55.894039,-3.3157,bus,
55.892618,-3.320817,bus,
55.891603,-3.324108,bus,
55.890106,-3.329638,bus,
55.888178,-3.338397,bus,
55.886521,-3.33954,bus,
55.883997,-3.342714,bus,
55.881497,-3.347855,bus,
55.878643,-3.349163,bus,
55.875516,-3.346769,bus,
55.874635,-3.343446,bus,
55.875376,-3.341489,bus,
55.919566,-3.237788,bus,
55.918342,-3.227236,bus,
55.919303,-3.222802,bus,
55.981789,-3.229935,bus,
55.980825,-3.235546,bus,
55.978925,-3.241302,bus,
55.978415,-3.241975,bus,
55.981563,-3.191591,bus,
55.983111,-3.194139,bus,
55.924477,-3.124912,bus,
55.922097,-3.129692,bus,
55.92223,-3.132848,bus,
55.922418,-3.13287,bus,
55.92258,-3.132874,bus,
55.92125,-3.139684,bus,
55.903218,-3.310988,bus,
55.982338,-3.399125,bus,
55.983813,-3.401406,bus,
55.983879,-3.401168,bus,
55.98249,-3.399274,bus,
55.953939,-3.19561,bus,
55.944737,-2.988968,bus,
55.941676,-3.00972,bus,
55.940718,-3.01144,bus,
55.939867,-3.012234,bus,
55.938472,-3.013638,bus,
55.936267,-3.016174,bus,
55.922221,-3.035825,bus,
55.920942,-3.038303,bus,
55.919201,-3.042401,bus,
55.94273,-3.007121,bus,
55.943317,-3.002381,bus,
55.942667,-3.023483,bus,
55.942533,-3.020165,bus,
55.94285,-3.015562,bus,
55.937131,-3.073283,bus,
55.942891,-3.055542,bus,
55.945225,-3.07245,bus,
55.944007,-3.058454,bus,
55.94581,-3.038793,bus,
55.945371,-3.033273,bus,
55.944798,-3.029767,bus,
55.942267,-3.047552,bus,
55.94062,-3.057337,bus,
55.942968,-3.029382,bus,
55.941877,-3.034125,bus,
55.941392,-3.036241,bus,
55.942465,-3.051784,bus,
55.943822,-3.045384,bus,
55.947919,-3.019746,bus,
55.941089,-3.040235,bus,
55.941463,-3.065846,bus,
55.945192,-3.042731,bus,
55.945709,-3.07565,bus,
55.934214,-3.070849,bus,
55.93527,-3.072335,bus,
55.938019,-3.072347,bus,
55.939694,-3.073034,bus,
55.940372,-3.046444,bus,
55.945188,-3.025054,bus,
55.946303,-3.022746,bus,
55.943435,-3.026289,bus,
55.943744,-3.00726,bus,
55.944553,-3.024653,bus,
55.944054,-3.064412,bus,
55.933891,-3.069672,bus,
55.942437,-3.016608,bus,
55.941841,-3.017969,bus,
55.944086,-3.02035,bus,
55.935693,-3.065047,bus,
55.934677,-3.067164,bus,
55.944574,-2.990277,bus,
55.940836,-3.010258,bus,
55.940715,-3.01184,bus,
55.939335,-3.012444,bus,
55.935988,-3.016279,bus,
55.938021,-3.013819,bus,
55.936728,-3.015898,bus,
55.921603,-3.036737,bus,
55.920298,-3.03907,bus,
55.94257,-3.006957,bus,
55.943147,-3.002313,bus,
55.942738,-3.024669,bus,
55.942348,-3.021825,bus,
55.942966,-3.016718,bus,
55.937045,-3.073809,bus,
55.94278,-3.055891,bus,
55.945106,-3.072703,bus,
55.943826,-3.05965,bus,
55.945586,-3.038723,bus,
55.944744,-3.030855,bus,
55.945412,-3.034763,bus,
55.941718,-3.047697,bus,
55.943347,-3.027135,bus,
55.941894,-3.03326,bus,
55.942153,-3.052528,bus,
55.943459,-3.045759,bus,
55.946473,-3.021774,bus,
55.94075,-3.041043,bus,
55.941091,-3.037946,bus,
55.944841,-3.04285,bus,
55.945557,-3.07659,bus,
55.934362,-3.071301,bus,
55.93531,-3.07288,bus,
55.939944,-3.073217,bus,
55.940181,-3.046679,bus,
55.943774,-3.006924,bus,
55.942186,-3.016521,bus,
55.941798,-3.018913,bus,
55.943866,-3.065464,bus,
55.939773,-3.048157,bus,
55.94435,-3.027434,bus,
55.942705,-3.029744,bus,
55.948091,-3.018517,bus,
55.945137,-3.024668,bus,
55.943774,-3.020085,bus,
55.943846,-3.062597,bus,
55.933907,-3.068856,bus,
55.934563,-3.066793,bus,
55.935505,-3.06493,bus,
55.941673,-3.013322,bus,
55.914897,-3.042318,bus,
55.938921,-3.061662,bus,
55.93797,-3.0625,bus,
55.940667,-3.072708,bus,
55.939535,-3.077848,bus,
55.943323,-3.067978,bus,
55.929926,-3.040624,bus,
55.934908,-3.043335,bus,
55.942075,-3.01354,bus,
55.914855,-3.041997,bus,
55.939141,-3.061107,bus,
55.937766,-3.062238,bus,
55.940628,-3.072067,bus,
55.939496,-3.077095,bus,
55.943,-3.067905,bus,
55.939076,-3.047658,bus,
55.929929,-3.040336,bus,
55.934839,-3.042981,bus,
55.93249,-3.073811,bus,
55.939802,-3.055314,bus,
55.935302,-3.017782,bus,
55.93865,-3.048175,bus,
56.034471,-2.833409,bus,
56.035171,-2.830937,bus,
56.036154,-2.827764,bus,
56.038455,-2.819564,bus,
56.037065,-2.82451,bus,
56.034348,-2.833038,bus,
56.033551,-2.835315,bus,
56.035791,-2.828238,bus,
56.037889,-2.8209,bus,
56.036849,-2.824585,bus,
56.02015,-2.839967,bus,
56.020304,-2.83981,bus,
55.958798,-2.968729,bus,
56.003806,-2.876093,bus,
56.006587,-2.869148,bus,
56.010721,-2.85872,bus,
56.008235,-2.864775,bus,
56.009331,-2.860934,bus,
55.968794,-2.96704,bus,
55.974827,-2.893914,bus,
55.970698,-2.901957,bus,
55.969092,-2.905397,bus,
55.975738,-2.890906,bus,
55.979226,-2.890698,bus,
55.981807,-2.892905,bus,
55.97216,-2.94192,bus,
55.969436,-2.963034,bus,
55.965738,-2.954436,bus,
55.966807,-2.949848,bus,
55.972168,-2.950268,bus,
55.967523,-2.947927,bus,
55.968762,-2.943311,bus,
55.970082,-2.939947,bus,
55.972263,-2.944919,bus,
55.971772,-2.952678,bus,
55.971312,-2.95523,bus,
55.97095,-2.956759,bus,
55.970078,-2.960263,bus,
55.962726,-2.938343,bus,
55.955701,-2.963798,bus,
55.957359,-2.968965,bus,
55.955245,-2.997372,bus,
55.957514,-2.991168,bus,
55.962749,-2.976997,bus,
55.963998,-2.97469,bus,
55.956574,-2.9602,bus,
55.952135,-2.989717,bus,
55.955791,-2.967164,bus,
55.959872,-2.984036,bus,
55.95866,-2.987273,bus,
55.956558,-2.99385,bus,
55.953189,-3.005967,bus,
55.949654,-3.014123,bus,
55.955682,-2.975361,bus,
55.953512,-2.986037,bus,
55.961227,-2.980883,bus,
55.954517,-2.980649,bus,
55.956635,-2.971862,bus,
56.003599,-2.876089,bus,
56.006253,-2.869317,bus,
56.010689,-2.85819,bus,
56.007552,-2.866043,bus,
56.009191,-2.86037,bus,
55.968615,-2.966891,bus,
55.969124,-2.96386,bus,
55.974457,-2.894129,bus,
55.970045,-2.902807,bus,
55.968447,-2.906263,bus,
55.975789,-2.89017,bus,
55.978565,-2.890202,bus,
55.964744,-2.923397,bus,
55.971991,-2.941772,bus,
55.969548,-2.961387,bus,
55.96541,-2.955085,bus,
55.966455,-2.950064,bus,
55.972009,-2.94988,bus,
55.967345,-2.947715,bus,
55.96851,-2.943433,bus,
55.970602,-2.94004,bus,
55.972079,-2.945443,bus,
55.971516,-2.953232,bus,
55.971058,-2.955512,bus,
55.970679,-2.956929,bus,
55.962575,-2.938099,bus,
55.972201,-2.931875,bus,
55.955291,-2.964541,bus,
55.957336,-2.968468,bus,
55.955139,-2.997129,bus,
55.962461,-2.977134,bus,
55.963864,-2.974702,bus,
55.956311,-2.96045,bus,
55.951994,-2.989426,bus,
55.955411,-2.967571,bus,
55.959311,-2.984567,bus,
55.958296,-2.987873,bus,
55.956129,-2.994736,bus,
55.952936,-3.006169,bus,
55.949771,-3.013069,bus,
55.955448,-2.975388,bus,
55.95304,-2.986666,bus,
55.961416,-2.979735,bus,
55.954439,-2.980199,bus,
55.957151,-2.991687,bus,
55.956252,-2.972605,bus,
55.954074,-2.999937,bus,
55.998056,-2.884894,bus,
55.986479,-2.896603,bus,
55.956146,-2.951653,bus,
55.998193,-2.884528,bus,
55.986679,-2.896303,bus,
55.95499,-2.951257,bus,
55.949368,-2.868074,bus,
55.950056,-2.863589,bus,
55.941419,-2.910018,bus,
55.944615,-2.899414,bus,
55.943428,-2.949836,bus,
55.951807,-2.852066,bus,
55.953668,-2.837501,bus,
55.94602,-2.895219,bus,
55.942251,-2.905715,bus,
55.949145,-2.878013,bus,
55.945185,-2.958445,bus,
55.947231,-2.955278,bus,
55.948761,-2.956116,bus,
55.950661,-2.955682,bus,
55.946382,-2.967346,bus,
55.94598,-2.963653,bus,
55.945523,-2.954211,bus,
55.937362,-2.961534,bus,
55.937119,-2.94997,bus,
55.941358,-2.94796,bus,
55.936299,-2.943243,bus,
55.935729,-2.94611,bus,
55.938015,-2.943332,bus,
55.936617,-2.941617,bus,
55.944688,-2.955311,bus,
55.939179,-2.945042,bus,
55.942715,-2.944343,bus,
55.942196,-2.94052,bus,
55.927726,-2.952717,bus,
55.927479,-2.938147,bus,
55.949407,-2.866345,bus,
55.941457,-2.908514,bus,
55.943456,-2.950814,bus,
55.951778,-2.851025,bus,
55.953462,-2.837385,bus,
55.942238,-2.90493,bus,
55.945245,-2.89685,bus,
55.948954,-2.878297,bus,
55.947308,-2.955824,bus,
55.948687,-2.956402,bus,
55.950727,-2.955284,bus,
55.946042,-2.96612,bus,
55.945568,-2.962394,bus,
55.945709,-2.954648,bus,
55.937184,-2.961241,bus,
55.936876,-2.952317,bus,
55.94173,-2.948594,bus,
55.936193,-2.943032,bus,
55.935605,-2.945947,bus,
55.937922,-2.94365,bus,
55.936605,-2.942065,bus,
55.944555,-2.955132,bus,
55.939131,-2.945441,bus,
55.942875,-2.946941,bus,
55.942425,-2.943568,bus,
55.927722,-2.952093,bus,
55.927243,-2.938397,bus,
55.941888,-2.939712,bus,
55.940241,-2.947069,bus,
55.911402,-2.891302,bus,
55.908068,-2.92061,bus,
55.909909,-2.90005,bus,
55.911763,-2.886015,bus,
55.909998,-2.896532,bus,
55.895487,-2.879119,bus,
55.911177,-2.891376,bus,
55.907938,-2.922447,bus,
55.90969,-2.900508,bus,
55.911741,-2.885422,bus,
55.911511,-2.881114,bus,
55.910849,-2.878251,bus,
55.909791,-2.896576,bus,
55.895667,-2.878979,bus,
55.902304,-2.843527,bus,
55.899982,-2.840086,bus,
55.909212,-2.894611,bus,
55.902323,-2.843384,bus,
55.900153,-2.840122,bus,
55.908705,-2.893895,bus,
55.890892,-2.892094,bus,
55.911003,-2.877999,bus,
55.89683,-2.863254,bus,
55.910719,-2.873689,bus,
55.897013,-2.862794,bus,
55.913008,-2.939845,bus,
55.913502,-2.936369,bus,
55.906707,-2.933182,bus,
55.912739,-2.94339,bus,
55.912821,-2.946736,bus,
55.910678,-2.946092,bus,
55.910473,-2.941256,bus,
55.906027,-2.937421,bus,
55.912812,-2.939728,bus,
55.913266,-2.936732,bus,
55.906538,-2.932938,bus,
55.912584,-2.94361,bus,
55.912716,-2.946349,bus,
55.910807,-2.945759,bus,
55.90991,-2.944329,bus,
55.910426,-2.941526,bus,
55.905997,-2.937868,bus,
55.92029,-2.935829,bus,
55.919952,-2.935389,bus,
55.97943,-2.803523,bus,
55.981694,-2.788217,bus,
55.985924,-2.765719,bus,
55.986423,-2.748787,bus,
56.048685,-2.771393,bus,
56.051752,-2.765016,bus,
56.047722,-2.77595,bus,
56.04428,-2.784501,bus,
56.041468,-2.79714,bus,
56.045855,-2.781306,bus,
55.986714,-2.74384,bus,
55.986936,-2.742754,bus,
56.041553,-2.788089,bus,
55.98687,-2.746199,bus,
56.008293,-2.76196,bus,
56.057166,-2.739207,bus,
56.058287,-2.730541,bus,
56.057472,-2.737607,bus,
56.052889,-2.705359,bus,
56.053478,-2.707714,bus,
56.05277,-2.710431,bus,
56.052157,-2.717083,bus,
56.056369,-2.743157,bus,
56.060324,-2.71709,bus,
56.052495,-2.712946,bus,
56.058747,-2.725571,bus,
56.055566,-2.724131,bus,
56.053987,-2.698748,bus,
56.057694,-2.72743,bus,
55.979296,-2.803392,bus,
55.98156,-2.788086,bus,
55.98579,-2.765572,bus,
55.986487,-2.750167,bus,
56.048396,-2.771516,bus,
56.05194,-2.763736,bus,
56.047608,-2.775482,bus,
56.044083,-2.784497,bus,
56.041307,-2.797024,bus,
56.045631,-2.781221,bus,
56.041336,-2.788277,bus,
55.986709,-2.7461,bus,
56.008104,-2.761988,bus,
56.056783,-2.74005,bus,
56.058114,-2.730842,bus,
56.057505,-2.736531,bus,
56.052655,-2.705435,bus,
56.055174,-2.71123,bus,
56.053417,-2.70744,bus,
56.052505,-2.711325,bus,
56.052067,-2.715507,bus,
56.051877,-2.718795,bus,
56.055986,-2.744146,bus,
56.055127,-2.720799,bus,
56.053623,-2.699689,bus,
56.053106,-2.703661,bus,
56.057602,-2.729388,bus,
56.058182,-2.726958,bus,
55.975967,-2.806897,bus,
56.024071,-2.648776,bus,
56.03845,-2.725575,bus,
56.002829,-2.732588,bus,
56.026606,-2.783163,bus,
56.052706,-2.713801,bus,
56.054818,-2.715253,bus,
56.053022,-2.719748,bus,
56.054749,-2.719475,bus,
55.976067,-2.80669,bus,
56.024153,-2.648553,bus,
56.031552,-2.73578,bus,
56.002909,-2.732638,bus,
56.026689,-2.782876,bus,
56.052699,-2.71348,bus,
56.054874,-2.714997,bus,
56.053565,-2.719148,bus,
56.054678,-2.719185,bus,
56.052343,-2.72065,bus,
56.054366,-2.659385,bus,
56.005938,-2.786481,bus,
56.054224,-2.659045,bus,
56.054492,-2.695225,bus,
56.058302,-2.721869,bus,
56.005939,-2.786225,bus,
55.988176,-2.657312,bus,
55.985428,-2.655406,bus,
55.985411,-2.648401,bus,
55.987965,-2.625298,bus,
55.984725,-2.659128,bus,
55.988103,-2.657647,bus,
55.985158,-2.655513,bus,
55.98511,-2.649262,bus,
55.987832,-2.625008,bus,
55.984544,-2.659349,bus,
55.984334,-2.661814,bus,
56.00297,-2.627176,bus,
55.984136,-2.661715,bus,
56.00304,-2.627482,bus,
55.95581,-2.777985,bus,
55.953675,-2.80544,bus,
55.957533,-2.775553,bus,
55.954032,-2.809931,bus,
55.954537,-2.795849,bus,
55.955561,-2.784739,bus,
55.955694,-2.78929,bus,
55.953979,-2.800257,bus,
55.961319,-2.773595,bus,
55.967211,-2.753703,bus,
55.959422,-2.776568,bus,
55.955575,-2.781039,bus,
55.905532,-2.797228,bus,
55.953802,-2.790036,bus,
55.931315,-2.788218,bus,
55.9695,-2.740722,bus,
55.972308,-2.724689,bus,
55.975076,-2.707644,bus,
55.903334,-2.746577,bus,
55.978614,-2.692164,bus,
55.955286,-2.776998,bus,
55.953551,-2.805229,bus,
55.957795,-2.77527,bus,
55.953877,-2.810313,bus,
55.95525,-2.782682,bus,
55.954703,-2.793802,bus,
55.955406,-2.78504,bus,
55.955271,-2.790675,bus,
55.953822,-2.799421,bus,
55.961021,-2.773781,bus,
55.967067,-2.753588,bus,
55.959675,-2.776333,bus,
55.905407,-2.797193,bus,
55.953788,-2.789475,bus,
55.969374,-2.740768,bus,
55.972206,-2.723774,bus,
55.974944,-2.707225,bus,
55.903217,-2.746623,bus,
55.964233,-2.794286,bus,
55.964324,-2.794063,bus,
55.953345,-2.774236,bus,
55.953894,-2.824054,bus,
55.995115,-2.719617,bus,
55.954046,-2.824073,bus,
55.920228,-2.790953,bus,
55.989678,-2.595223,bus,
55.994789,-2.55891,bus,
55.990771,-2.575042,bus,
55.994909,-2.55439,bus,
55.995078,-2.550577,bus,
55.996211,-2.544405,bus,
55.997444,-2.541985,bus,
55.998767,-2.539326,bus,
56.000983,-2.514889,bus,
56.000004,-2.512535,bus,
55.997943,-2.506848,bus,
55.999124,-2.510279,bus,
55.997329,-2.507754,bus,
56.00127,-2.527672,bus,
55.996087,-2.506054,bus,
56.001524,-2.520781,bus,
55.989498,-2.595188,bus,
55.994656,-2.558699,bus,
55.990646,-2.574751,bus,
55.994746,-2.554644,bus,
55.994928,-2.550126,bus,
55.995869,-2.544448,bus,
55.997466,-2.540943,bus,
55.999555,-2.535842,bus,
56.001,-2.51521,bus,
55.997978,-2.507234,bus,
55.999256,-2.51113,bus,
55.997462,-2.508189,bus,
56.001053,-2.528118,bus,
55.996608,-2.503801,bus,
56.001335,-2.520826,bus,
56.001236,-2.525106,bus,
55.999902,-2.513448,bus,
55.9896,-2.512558,bus,
55.995263,-2.509683,bus,
55.989493,-2.512364,bus,
55.995543,-2.509462,bus,
55.989412,-2.514511,bus,
55.989548,-2.514304,bus,
55.965598,-2.919733,bus,
55.890884,-2.891934,bus,
56.000616,-2.531479,bus,
56.000326,-2.532149,bus,
55.95329,-2.774411,bus,
55.950371,-2.993452,bus,
55.950567,-2.993601,bus,
55.98188,-2.892666,bus,
55.992718,-2.830715,bus,
55.99263,-2.830505,bus,
56.027217,-2.797279,bus,
56.02737,-2.79725,bus,
56.026463,-2.802719,bus,
56.026643,-2.802643,bus,
56.026818,-2.807444,bus,
56.026901,-2.807205,bus,
56.036645,-2.818819,bus,
56.036406,-2.818269,bus,
56.057044,-2.727964,bus,
56.054673,-2.694987,bus,
56.055687,-2.690397,bus,
56.055471,-2.690586,bus,
56.056449,-2.685899,bus,
56.056241,-2.686248,bus,
56.057261,-2.678816,bus,
56.057088,-2.679214,bus,
56.056689,-2.66506,bus,
56.056544,-2.665315,bus,
56.056419,-2.660223,bus,
56.056044,-2.659783,bus,
56.049471,-2.655609,bus,
56.049328,-2.655542,bus,
56.050099,-2.652376,bus,
56.049901,-2.652517,bus,
56.042869,-2.645031,bus,
56.043182,-2.645373,bus,
56.037547,-2.640529,bus,
56.03742,-2.640687,bus,
56.035617,-2.638346,bus,
56.035302,-2.63855,bus,
56.031454,-2.640604,bus,
56.031471,-2.640925,bus,
56.019735,-2.635982,bus,
56.019413,-2.635785,bus,
56.012008,-2.630803,bus,
56.012293,-2.631273,bus,
56.007906,-2.628186,bus,
56.008164,-2.628624,bus,
55.996681,-2.641007,bus,
55.997024,-2.640676,bus,
55.994701,-2.644982,bus,
55.994919,-2.644681,bus,
55.992605,-2.652369,bus,
55.992939,-2.652166,bus,
55.990323,-2.655777,bus,
55.990104,-2.656318,bus,
55.922896,-2.864489,bus,
55.923062,-2.863933,bus,
55.931015,-2.848233,bus,
55.930863,-2.848149,bus,
55.93556,-2.835318,bus,
55.93538,-2.835298,bus,
55.938314,-2.828029,bus,
55.938381,-2.827406,bus,
55.943964,-2.812043,bus,
55.943858,-2.8118,bus,
55.945621,-2.807418,bus,
55.945478,-2.807303,bus,
55.948479,-2.800432,bus,
55.946664,-2.804558,bus,
55.950455,-2.796373,bus,
55.949621,-2.797413,bus,
55.911048,-2.794589,bus,
55.942141,-2.786933,bus,
55.95476,-2.784947,bus,
55.89842,-2.882288,bus,
55.898507,-2.882738,bus,
55.898541,-2.872887,bus,
55.898436,-2.872549,bus,
55.904291,-2.85755,bus,
55.904176,-2.857355,bus,
55.904127,-2.823814,bus,
55.903965,-2.823842,bus,
55.902409,-2.774213,bus,
55.902176,-2.774112,bus,
55.901047,-2.75042,bus,
55.901094,-2.749973,bus,
55.907062,-2.746697,bus,
55.906938,-2.746423,bus,
55.913654,-2.747208,bus,
55.913485,-2.746916,bus,
55.918178,-2.743583,bus,
55.918053,-2.74342,bus,
55.930016,-2.747251,bus,
55.930071,-2.746979,bus,
55.936013,-2.751064,bus,
55.936041,-2.750824,bus,
55.940183,-2.766882,bus,
55.940015,-2.766478,bus,
55.945327,-2.770522,bus,
55.945212,-2.770151,bus,
55.948709,-2.772815,bus,
55.948746,-2.772543,bus,
56.014289,-2.849544,bus,
56.001424,-2.525285,bus,
55.989704,-2.526328,bus,
56.05497,-2.750147,bus,
56.054745,-2.750336,bus,
55.947472,-2.999702,bus,
55.948134,-2.997846,bus,
55.933913,-3.018417,bus,
55.999471,-2.809743,bus,
55.999384,-2.809196,bus,
55.989541,-2.526502,bus,
55.989244,-2.520375,bus,
55.989103,-2.521848,bus,
55.989337,-2.598792,bus,
55.989498,-2.598826,bus,
55.942682,-3.050509,bus,
55.942456,-3.050695,bus,
55.997574,-2.509296,bus,
55.998123,-2.509095,bus,
55.932266,-3.019751,bus,
55.932125,-3.019459,bus,
55.905488,-2.891438,bus,
55.905526,-2.891231,bus,
55.955293,-2.777462,bus,
55.958974,-2.948439,bus,
55.958721,-2.948625,bus,
55.992299,-2.530836,bus,
55.933438,-2.940212,bus,
55.933372,-2.94061,bus,
55.991544,-2.530874,bus,
56.052039,-2.71883,bus,
56.031597,-2.735861,bus,
55.90903,-2.908443,bus,
55.909194,-2.908143,bus,
55.941369,-3.004348,bus,
55.939604,-3.00267,bus,
55.937364,-3.002932,bus,
55.936755,-3.002692,bus,
55.934434,-3.005209,bus,
55.934007,-3.005854,bus,
55.932597,-3.009019,bus,
55.932448,-3.009688,bus,
55.931582,-3.013394,bus,
55.931548,-3.01421,bus,
55.931165,-3.017145,bus,
55.931367,-3.017614,bus,
55.927064,-3.038019,bus,
55.927102,-3.037812,bus,
55.990055,-2.587743,bus,
55.989853,-2.588605,bus,
55.991289,-2.83341,bus,
55.991165,-2.833263,bus,
55.931543,-3.077258,bus,
55.931622,-3.0775,bus,
55.932822,-3.07278,bus,
55.932775,-3.072986,bus,
55.958676,-2.799153,bus,
55.958548,-2.799423,bus,
55.952282,-2.794425,bus,
55.952166,-2.794359,bus,
56.051718,-2.727639,bus,
56.051611,-2.72754,bus,
56.049366,-2.727209,bus,
56.049894,-2.727621,bus,
55.993241,-2.531025,bus,
56.053375,-2.720862,bus,
55.993651,-2.734707,bus,
55.994029,-2.734714,bus,
55.948699,-2.799652,bus,
55.910767,-2.874618,bus,
55.957824,-2.954289,bus,
55.957681,-2.954157,bus,
55.865596,-3.172872,bus,
55.902796,-3.096902,bus,
55.902704,-3.096083,bus,
55.896801,-3.048661,bus,
55.896641,-3.048433,bus,
55.857855,-3.182784,bus,
55.891634,-3.060242,bus,
55.913346,-3.116798,bus,
55.910515,-3.10987,bus,
55.905253,-3.099466,bus,
55.911316,-3.087607,bus,
55.911367,-3.091976,bus,
55.896901,-3.080711,bus,
55.897671,-3.087194,bus,
55.895257,-3.073486,bus,
55.893006,-3.087351,bus,
55.889309,-3.08162,bus,
55.895789,-3.072221,bus,
55.89274,-3.07057,bus,
55.895274,-3.068465,bus,
55.896595,-3.067366,bus,
55.897447,-3.062352,bus,
55.897034,-3.056119,bus,
55.896817,-3.053107,bus,
55.899799,-3.044743,bus,
55.895058,-3.068443,bus,
55.896809,-3.056129,bus,
55.89255,-3.061354,bus,
55.893429,-3.060451,bus,
55.894216,-3.058777,bus,
55.894751,-3.057225,bus,
55.894781,-3.055786,bus,
55.893667,-3.055788,bus,
55.89268,-3.056657,bus,
55.892001,-3.05416,bus,
55.89133,-3.051663,bus,
55.891262,-3.050174,bus,
55.890034,-3.047647,bus,
55.889445,-3.048239,bus,
55.88928,-3.046603,bus,
55.890757,-3.04506,bus,
55.892385,-3.043857,bus,
55.893134,-3.045556,bus,
55.892691,-3.049078,bus,
55.893352,-3.05159,bus,
55.894407,-3.053362,bus,
55.896147,-3.052577,bus,
55.890789,-3.057101,bus,
55.889937,-3.053784,bus,
55.889043,-3.050146,bus,
55.900317,-3.043078,bus,
55.899593,-3.044642,bus,
55.895292,-3.047533,bus,
55.891195,-3.043265,bus,
55.885809,-3.050043,bus,
55.881892,-3.048914,bus,
55.880454,-3.047884,bus,
55.878293,-3.046244,bus,
55.876901,-3.044096,bus,
55.874814,-3.041195,bus,
55.872816,-3.039496,bus,
55.870279,-3.037702,bus,
55.872008,-3.03826,bus,
55.873131,-3.035093,bus,
55.873549,-3.030342,bus,
55.871991,-3.028574,bus,
55.870665,-3.029178,bus,
55.869068,-3.034202,bus,
55.866284,-3.040424,bus,
55.871698,-3.042087,bus,
55.870313,-3.047483,bus,
